si-Ctrl-1	si-Ctrl-2	si-eIF5A-1	si-eIF5A-2
YER088C-A_mRNA	YDR311W_mRNA	YDR441C_mRNA	YBL097W_mRNA
YOR246C_mRNA	YOL032W_mRNA	YCR086W_mRNA	YKR007W_mRNA
YMR183C_mRNA	YPL139C_mRNA	YOL139C_mRNA	YDL148C_mRNA
YDL020C_mRNA	YLR375W_mRNA	YKL009W_mRNA	YLR177W_mRNA
YHR205W_mRNA	YOR317W_mRNA	YPL178W_mRNA	YDL213C_mRNA
YJR103W_mRNA	YGL155W_mRNA	YDR489W_mRNA	YLR265C_mRNA
YNL304W_mRNA	YDR361C_mRNA	YDL110C_mRNA	YHR108W_mRNA
YER125W_mRNA	YAL010C_mRNA	YIR010W_mRNA	YLR246W_mRNA
YDR183W_mRNA	YIR002C_mRNA	YLR253W_mRNA	YGR036C_mRNA
YGR083C_mRNA	YBL051C_mRNA	YAL059W_mRNA	YGL088W_mRNA
YJR094C_mRNA	YOL057W_mRNA	YDL006W_mRNA	YOR321W_mRNA
YDR311W_mRNA	YIL030C_mRNA	YOR310C_mRNA	YGR278W_mRNA
YOL032W_mRNA	YJL134W_mRNA	YGR295C_mRNA	YDR155C_mRNA
YPL139C_mRNA	YDR287W_mRNA	YLR342W_mRNA	YOR127W_mRNA
YLR375W_mRNA	YGR050C_mRNA	YGL194C_mRNA	YDR397C_mRNA
YOR317W_mRNA	YFL034C-A_mRNA	YFR018C_mRNA	YOL138C_mRNA
YGL155W_mRNA	YDR239C_mRNA	YML046W_mRNA	YBR125C_mRNA
YDR361C_mRNA	YKL076C_mRNA	YDR226W_mRNA	YGL083W_mRNA
YAL010C_mRNA	YDL198C_mRNA	YGR075C_mRNA	YNL030W_mRNA
YIR002C_mRNA	YJR024C_mRNA	YKL079W_mRNA	YJR142W_mRNA
YBL051C_mRNA	YLR109W_mRNA	YPR020W_mRNA	YMR079W_mRNA
YOL057W_mRNA	YDR303C_mRNA	YML064C_mRNA	YBR270C_mRNA
YIL030C_mRNA	YML059C_mRNA	YGR038W_mRNA	YIL092W_mRNA
YJL134W_mRNA	YML021C_mRNA	YDR307W_mRNA	YGL185C_mRNA
YDR287W_mRNA	YGR195W_mRNA	YDL087C_mRNA	YFL021W_mRNA
YGR050C_mRNA	YDR283C_mRNA	YLR207W_mRNA	YFL031W_mRNA
YFL034C-A_mRNA	YKL168C_mRNA	YOR081C_mRNA	YLR340W_mRNA
YDR239C_mRNA	YPL132W_mRNA	YPR110C_mRNA	YKR064W_mRNA
YKL076C_mRNA	YBR170C_mRNA	YGR026W_mRNA	YFR001W_mRNA
YDL198C_mRNA	YLR084C_mRNA	YOR259C_mRNA	YGR189C_mRNA
YJR024C_mRNA	YKR084C_mRNA	YOL135C_mRNA	YHR085W_mRNA
YLR109W_mRNA	YKR011C_mRNA	YOR176W_mRNA	YMR168C_mRNA
YDR303C_mRNA	YBR245C_mRNA	YMR058W_mRNA	YGR196C_mRNA
YML059C_mRNA	YJR050W_mRNA	YDR494W_mRNA	YBL095W_mRNA
YML021C_mRNA	YDL174C_mRNA	YDL180W_mRNA	YDR475C_mRNA
YGR195W_mRNA	YNL050C_mRNA	YBR280C_mRNA	YPL232W_mRNA
YDR283C_mRNA	YDR270W_mRNA	YML106W_mRNA	YDR288W_mRNA
YKL168C_mRNA	YKL059C_mRNA	YAR019C_mRNA	YPR051W_mRNA
YPL132W_mRNA	YOL146W_mRNA	YDR436W_mRNA	YJL026W_mRNA
YBR170C_mRNA	YPR040W_mRNA	YCL054W_mRNA	YPR021C_mRNA
YLR084C_mRNA	YML052W_mRNA	YJL013C_mRNA	YER100W_mRNA
YKR084C_mRNA	YPR167C_mRNA	YIL056W_mRNA	YBR268W_mRNA
YKR011C_mRNA	YLR362W_mRNA	YJL097W_mRNA	YDR451C_mRNA
YBR245C_mRNA	YLR369W_mRNA	YJL111W_mRNA	YDR100W_mRNA
YJR050W_mRNA	YPL042C_mRNA	YHR201C_mRNA	YNL127W_mRNA
YDL174C_mRNA	YDR324C_mRNA	YNL021W_mRNA	YLR310C_mRNA
YNL050C_mRNA	YJR066W_mRNA	YNR018W_mRNA	YHL032C_mRNA
YDR270W_mRNA	YPL236C_mRNA	YLR432W_mRNA	YNL125C_mRNA
YKL059C_mRNA	YNL300W_mRNA	YER088C-A_mRNA	YBR228W_mRNA
YOL146W_mRNA	YHR215W_mRNA	YOR246C_mRNA	YDR392W_mRNA
YPR040W_mRNA	YDL008W_mRNA	YMR183C_mRNA	YKL006W_mRNA
YML052W_mRNA	YNL191W_mRNA	YDL020C_mRNA	YDL042C_mRNA
YPR167C_mRNA	YBR103W_mRNA	YHR205W_mRNA	YDL043C_mRNA
YLR362W_mRNA	YBL037W_mRNA	YJR103W_mRNA	YDR441C_mRNA
YLR369W_mRNA	YGL215W_mRNA	YNL304W_mRNA	YCR086W_mRNA
YPL042C_mRNA	YKL096W_mRNA	YER125W_mRNA	YOL139C_mRNA
YDR324C_mRNA	YIR024C_mRNA	YDR183W_mRNA	YKL009W_mRNA
YJR066W_mRNA	YHR174W_mRNA	YGR083C_mRNA	YPL178W_mRNA
YPL236C_mRNA	YFL037W_mRNA	YJR094C_mRNA	YDR489W_mRNA
YNL300W_mRNA	YDL095W_mRNA	YDR311W_mRNA	YDL110C_mRNA
YHR215W_mRNA	YDL219W_mRNA	YOL032W_mRNA	YIR010W_mRNA
YDL008W_mRNA	YNR013C_mRNA	YPL139C_mRNA	YLR253W_mRNA
YNL191W_mRNA	YOL111C_mRNA	YLR375W_mRNA	YAL059W_mRNA
YBR103W_mRNA	YGR223C_mRNA	YOR317W_mRNA	YDL006W_mRNA
YBL037W_mRNA	YOR248W_mRNA	YGL155W_mRNA	YOR310C_mRNA
YGL215W_mRNA	YGR235C_mRNA	YDR361C_mRNA	YGR295C_mRNA
YKL096W_mRNA	YOL021C_mRNA	YAL010C_mRNA	YLR342W_mRNA
YIR024C_mRNA	YOR308C_mRNA	YIR002C_mRNA	YGL194C_mRNA
YHR174W_mRNA	YKL077W_mRNA	YBL051C_mRNA	YFR018C_mRNA
YFL037W_mRNA	YLR201C_mRNA	YOL057W_mRNA	YML046W_mRNA
YDL095W_mRNA	YBL021C_mRNA	YIL030C_mRNA	YDR226W_mRNA
YDL219W_mRNA	YPL181W_mRNA	YJL134W_mRNA	YGR075C_mRNA
YNR013C_mRNA	YHR097C_mRNA	YDR287W_mRNA	YKL079W_mRNA
YNL298W_mRNA	YHR115C_mRNA	YGR050C_mRNA	YPR020W_mRNA
YOL111C_mRNA	YLR254C_mRNA	YFL034C-A_mRNA	YML064C_mRNA
YGR223C_mRNA	YNL255C_mRNA	YDR239C_mRNA	YGR038W_mRNA
YOR248W_mRNA	YAL048C_mRNA	YKL076C_mRNA	YDR307W_mRNA
YGR235C_mRNA	YNR053C_mRNA	YDL198C_mRNA	YDL087C_mRNA
YOL021C_mRNA	YDR454C_mRNA	YJR024C_mRNA	YLR207W_mRNA
YOR308C_mRNA	YGR238C_mRNA	YLR109W_mRNA	YOR081C_mRNA
YKL077W_mRNA	YOL107W_mRNA	YDR303C_mRNA	YPR110C_mRNA
YLR201C_mRNA	YHR025W_mRNA	YML059C_mRNA	YGR026W_mRNA
YBL021C_mRNA	YDR119W_mRNA	YML021C_mRNA	YOR259C_mRNA
YPL181W_mRNA	YHR118C_mRNA	YGR195W_mRNA	YOL135C_mRNA
YHR097C_mRNA	YOR284W_mRNA	YDR283C_mRNA	YNR009W_mRNA
YHR115C_mRNA	YLR257W_mRNA	YGL059W_mRNA	YOR176W_mRNA
YLR254C_mRNA	YNL124W_mRNA	YKL168C_mRNA	YMR058W_mRNA
YNL255C_mRNA	YDR087C_mRNA	YPL132W_mRNA	YDR494W_mRNA
YAL048C_mRNA	YDR498C_mRNA	YBR170C_mRNA	YDL180W_mRNA
YNR053C_mRNA	YHR192W_mRNA	YLR084C_mRNA	YBR280C_mRNA
YDR454C_mRNA	YLR077W_mRNA	YKR084C_mRNA	YML106W_mRNA
YGR238C_mRNA	YDL017W_mRNA	YKR011C_mRNA	YAR019C_mRNA
YOL107W_mRNA	YDR037W_mRNA	YBR245C_mRNA	YDR436W_mRNA
YHR025W_mRNA	YLR039C_mRNA	YJR050W_mRNA	YCL054W_mRNA
YDR119W_mRNA	YKR099W_mRNA	YDL174C_mRNA	YJL013C_mRNA
YHR118C_mRNA	YLR047C_mRNA	YNL050C_mRNA	YIL056W_mRNA
YOR284W_mRNA	YBL039C_mRNA	YDR270W_mRNA	YJL097W_mRNA
YLR257W_mRNA	YKL181W_mRNA	YKL059C_mRNA	YJL111W_mRNA
YNL124W_mRNA	YNL004W_mRNA	YOL146W_mRNA	YHR201C_mRNA
YDR087C_mRNA	YJR137C_mRNA	YPR040W_mRNA	YNL021W_mRNA
YDR498C_mRNA	YDL124W_mRNA	YML052W_mRNA	YNR018W_mRNA
YJL083W_mRNA	YJL171C_mRNA	YPR167C_mRNA	YLR432W_mRNA
YHR192W_mRNA	YPL245W_mRNA	YLR362W_mRNA	YER088C-A_mRNA
YDL017W_mRNA	YHR183W_mRNA	YLR369W_mRNA	YOR246C_mRNA
YDR037W_mRNA	YOR196C_mRNA	YPL042C_mRNA	YMR183C_mRNA
YLR077W_mRNA	YKL126W_mRNA	YDR324C_mRNA	YDL020C_mRNA
YLR039C_mRNA	YER036C_mRNA	YDL008W_mRNA	YHR205W_mRNA
YKR099W_mRNA	YJR077C_mRNA	YPL236C_mRNA	YJR103W_mRNA
YLR047C_mRNA	YJL011C_mRNA	YNL300W_mRNA	YNL304W_mRNA
YBL039C_mRNA	YNR010W_mRNA	YNL191W_mRNA	YER125W_mRNA
YKL181W_mRNA	YPL030W_mRNA	YBR103W_mRNA	YDR183W_mRNA
YNL004W_mRNA	YOR270C_mRNA	YBL037W_mRNA	YGR083C_mRNA
YJR137C_mRNA	YJR092W_mRNA	YGL215W_mRNA	YJR094C_mRNA
YDL124W_mRNA	YGL006W_mRNA	YKL096W_mRNA	YDR311W_mRNA
YJL171C_mRNA	YDR156W_mRNA	YIR024C_mRNA	YOL032W_mRNA
YPL245W_mRNA	YLR196W_mRNA	YHR174W_mRNA	YPL139C_mRNA
YHR183W_mRNA	YOR312C_mRNA	YFL037W_mRNA	YLR375W_mRNA
YOR196C_mRNA	YLR136C_mRNA	YDL095W_mRNA	YOR317W_mRNA
YKL126W_mRNA	YNL161W_mRNA	YDL219W_mRNA	YGL155W_mRNA
YER036C_mRNA	YBR164C_mRNA	YNR013C_mRNA	YDR361C_mRNA
YJR077C_mRNA	YNR023W_mRNA	YNL298W_mRNA	YAL010C_mRNA
YJL011C_mRNA	YER143W_mRNA	YOL111C_mRNA	YIR002C_mRNA
YNR010W_mRNA	YGL224C_mRNA	YGR223C_mRNA	YBL051C_mRNA
YPL030W_mRNA	YOR014W_mRNA	YGR235C_mRNA	YOL057W_mRNA
YOR270C_mRNA	YDR058C_mRNA	YOL021C_mRNA	YIL030C_mRNA
YJR092W_mRNA	YPL144W_mRNA	YOR308C_mRNA	YJL134W_mRNA
YGL006W_mRNA	YLR120C_mRNA	YKL077W_mRNA	YDR287W_mRNA
YDR156W_mRNA	YIL151C_mRNA	YLR201C_mRNA	YGR050C_mRNA
YLR196W_mRNA	YLR373C_mRNA	YBL021C_mRNA	YFL034C-A_mRNA
YOR312C_mRNA	YLR009W_mRNA	YPL181W_mRNA	YDR239C_mRNA
YLR136C_mRNA	YPR089W_mRNA	YHR097C_mRNA	YKL076C_mRNA
YNL161W_mRNA	YMR029C_mRNA	YHR115C_mRNA	YDL198C_mRNA
YBR164C_mRNA	YLR006C_mRNA	YLR254C_mRNA	YJR024C_mRNA
YNR023W_mRNA	YMR090W_mRNA	YGL045W_mRNA	YLR109W_mRNA
YER143W_mRNA	YHR137W_mRNA	YNL255C_mRNA	YDR303C_mRNA
YGL224C_mRNA	YDL191W_mRNA	YAL048C_mRNA	YML059C_mRNA
YOR014W_mRNA	YJL080C_mRNA	YNR053C_mRNA	YML021C_mRNA
YDR058C_mRNA	YDR122W_mRNA	YDR454C_mRNA	YGR195W_mRNA
YPL144W_mRNA	YKR045C_mRNA	YGR238C_mRNA	YDR283C_mRNA
YLR120C_mRNA	YDR056C_mRNA	YOL107W_mRNA	YGL059W_mRNA
YIL151C_mRNA	YJR089W_mRNA	YIL113W_mRNA	YKL168C_mRNA
YLR373C_mRNA	YDR129C_mRNA	YDR119W_mRNA	YPL132W_mRNA
YLR009W_mRNA	YER006W_mRNA	YHR025W_mRNA	YBR170C_mRNA
YPR089W_mRNA	YNL160W_mRNA	YLR257W_mRNA	YLR084C_mRNA
YMR029C_mRNA	YNL106C_mRNA	YHR118C_mRNA	YKR084C_mRNA
YLR006C_mRNA	YMR132C_mRNA	YNL124W_mRNA	YKR011C_mRNA
YMR090W_mRNA	YGL100W_mRNA	YDR087C_mRNA	YBR245C_mRNA
YHR137W_mRNA	YEL029C_mRNA	YDR498C_mRNA	YJR050W_mRNA
YDL191W_mRNA	YOR377W_mRNA	YHR192W_mRNA	YDL174C_mRNA
YJL080C_mRNA	YDR103W_mRNA	YLR077W_mRNA	YNL050C_mRNA
YDR122W_mRNA	YKL213C_mRNA	YDL017W_mRNA	YKL059C_mRNA
YKR045C_mRNA	YNR008W_mRNA	YDR037W_mRNA	YOL146W_mRNA
YDR056C_mRNA	YKR006C_mRNA	YLR039C_mRNA	YPR040W_mRNA
YDR129C_mRNA	YDL072C_mRNA	YKR099W_mRNA	YML052W_mRNA
YER006W_mRNA	YLR172C_mRNA	YBL039C_mRNA	YPR167C_mRNA
YNL160W_mRNA	YFR043C_mRNA	YDL169C_mRNA	YLR362W_mRNA
YNL106C_mRNA	YOR115C_mRNA	YKL181W_mRNA	YLR369W_mRNA
YMR132C_mRNA	YGL019W_mRNA	YNL004W_mRNA	YPL042C_mRNA
YLR383W_mRNA	YBL011W_mRNA	YJR137C_mRNA	YDR324C_mRNA
YGL100W_mRNA	YGL256W_mRNA	YDL124W_mRNA	YDL008W_mRNA
YEL029C_mRNA	YEL052W_mRNA	YJL171C_mRNA	YPL236C_mRNA
YOR377W_mRNA	YGL253W_mRNA	YPL245W_mRNA	YNL300W_mRNA
YDR103W_mRNA	YLR167W_mRNA	YHR183W_mRNA	YHR215W_mRNA
YKL213C_mRNA	YPR119W_mRNA	YOR196C_mRNA	YNL191W_mRNA
YNR008W_mRNA	YLR354C_mRNA	YKL126W_mRNA	YBR103W_mRNA
YKR006C_mRNA	YOL078W_mRNA	YER036C_mRNA	YBL037W_mRNA
YDL072C_mRNA	YDL156W_mRNA	YJR077C_mRNA	YGL215W_mRNA
YLR172C_mRNA	YPL067C_mRNA	YJL011C_mRNA	YKL096W_mRNA
YFR043C_mRNA	YML117W_mRNA	YNR010W_mRNA	YIR024C_mRNA
YOR115C_mRNA	YNL003C_mRNA	YPL030W_mRNA	YHR174W_mRNA
YGL019W_mRNA	YPL211W_mRNA	YOR270C_mRNA	YFL037W_mRNA
YBL011W_mRNA	YDL047W_mRNA	YJR092W_mRNA	YDL095W_mRNA
YGL256W_mRNA	YJL196C_mRNA	YGL006W_mRNA	YDL219W_mRNA
YEL052W_mRNA	YNR011C_mRNA	YDR156W_mRNA	YNR013C_mRNA
YGL253W_mRNA	YGL099W_mRNA	YLR196W_mRNA	YOL111C_mRNA
YLR167W_mRNA	YKR054C_mRNA	YHL044W_mRNA	YGR223C_mRNA
YPR119W_mRNA	YKL013C_mRNA	YOR312C_mRNA	YOR248W_mRNA
YLR354C_mRNA	YAL046C_mRNA	YNL161W_mRNA	YGR235C_mRNA
YOL078W_mRNA	YIR006C_mRNA	YBR164C_mRNA	YOL021C_mRNA
YDL156W_mRNA	YER177W_mRNA	YNR023W_mRNA	YOR308C_mRNA
YPL067C_mRNA	YGL126W_mRNA	YPL168W_mRNA	YKL077W_mRNA
YML117W_mRNA	YPL015C_mRNA	YER143W_mRNA	YLR201C_mRNA
YNL003C_mRNA	YBR236C_mRNA	YGL224C_mRNA	YBL021C_mRNA
YPL211W_mRNA	YDR294C_mRNA	YOR014W_mRNA	YPL181W_mRNA
YDL047W_mRNA	YMR212C_mRNA	YDR058C_mRNA	YHR097C_mRNA
YJL196C_mRNA	YNR048W_mRNA	YPL144W_mRNA	YHR115C_mRNA
YNR011C_mRNA	YPR183W_mRNA	YLR120C_mRNA	YLR254C_mRNA
YGL099W_mRNA	YPL233W_mRNA	YIL151C_mRNA	YGL045W_mRNA
YKR054C_mRNA	YBR038W_mRNA	YLR373C_mRNA	YNL255C_mRNA
YKL013C_mRNA	YJL143W_mRNA	YLR009W_mRNA	YAL048C_mRNA
YAL046C_mRNA	YOL094C_mRNA	YBR240C_mRNA	YNR053C_mRNA
YIR006C_mRNA	YDR365C_mRNA	YPR089W_mRNA	YDR454C_mRNA
YER177W_mRNA	YKR049C_mRNA	YMR029C_mRNA	YGR238C_mRNA
YGL126W_mRNA	YGR057C_mRNA	YLR006C_mRNA	YOL107W_mRNA
YPL015C_mRNA	YER182W_mRNA	YMR090W_mRNA	YIL113W_mRNA
YBR236C_mRNA	YMR290C_mRNA	YHR137W_mRNA	YDR119W_mRNA
YDR294C_mRNA	YFR044C_mRNA	YPL017C_mRNA	YHR025W_mRNA
YMR212C_mRNA	YDL105W_mRNA	YDL191W_mRNA	YLR257W_mRNA
YNR048W_mRNA	YER069W_mRNA	YJL080C_mRNA	YHR118C_mRNA
YPR183W_mRNA	YIL128W_mRNA	YDR122W_mRNA	YNL124W_mRNA
YPL233W_mRNA	YGL041W-A_mRNA	YKR045C_mRNA	YDR087C_mRNA
YBR038W_mRNA	YOR231W_mRNA	YDR056C_mRNA	YDR498C_mRNA
YJL143W_mRNA	YKL160W_mRNA	YJR089W_mRNA	YHR192W_mRNA
YOL094C_mRNA	YOL119C_mRNA	YDR129C_mRNA	YLR077W_mRNA
YDR365C_mRNA	YBR090C_mRNA	YER006W_mRNA	YDR037W_mRNA
YKR049C_mRNA	YPL059W_mRNA	YNL160W_mRNA	YLR039C_mRNA
YGR057C_mRNA	YHR012W_mRNA	YNL106C_mRNA	YKR099W_mRNA
YER182W_mRNA	YDR353W_mRNA	YMR132C_mRNA	YLR047C_mRNA
YMR290C_mRNA	YMR159C_mRNA	YGL100W_mRNA	YBL039C_mRNA
YDL223C_mRNA	YBR221C_mRNA	YEL029C_mRNA	YDL169C_mRNA
YFR044C_mRNA	YJL184W_mRNA	YKL213C_mRNA	YKL181W_mRNA
YDL105W_mRNA	YBL018C_mRNA	YDR103W_mRNA	YNL004W_mRNA
YER069W_mRNA	YGL111W_mRNA	YDL072C_mRNA	YJR137C_mRNA
YIL128W_mRNA	YDR524C_mRNA	YNR008W_mRNA	YDL124W_mRNA
YGL041W-A_mRNA	YBL038W_mRNA	YKR006C_mRNA	YJL171C_mRNA
YOR231W_mRNA	YJL145W_mRNA	YLR172C_mRNA	YPL245W_mRNA
YKL160W_mRNA	YBR149W_mRNA	YFR043C_mRNA	YHR183W_mRNA
YOL119C_mRNA	YNL158W_mRNA	YOR115C_mRNA	YOR196C_mRNA
YBR090C_mRNA	YIL021W_mRNA	YGL019W_mRNA	YKL126W_mRNA
YPL059W_mRNA	YKL005C_mRNA	YBL011W_mRNA	YER036C_mRNA
YHR012W_mRNA	YGR203W_mRNA	YEL052W_mRNA	YJR077C_mRNA
YDR353W_mRNA	YJR011C_mRNA	YGL253W_mRNA	YJL011C_mRNA
YMR159C_mRNA	YLL041C_mRNA	YLR167W_mRNA	YNR010W_mRNA
YBR221C_mRNA	YNL167C_mRNA	YLR354C_mRNA	YPL030W_mRNA
YLR346C_mRNA	YEL062W_mRNA	YOL078W_mRNA	YOR270C_mRNA
YJL184W_mRNA	YKR092C_mRNA	YDL156W_mRNA	YJR092W_mRNA
YBL018C_mRNA	YML007W_mRNA	YPL067C_mRNA	YGL006W_mRNA
YGL111W_mRNA	YJL159W_mRNA	YML117W_mRNA	YDR156W_mRNA
YDR524C_mRNA	YGR081C_mRNA	YNL003C_mRNA	YLR196W_mRNA
YBL038W_mRNA	YDR296W_mRNA	YPL211W_mRNA	YHL044W_mRNA
YJL145W_mRNA	YDL052C_mRNA	YDL047W_mRNA	YOR312C_mRNA
YBR149W_mRNA	YPL048W_mRNA	YJL196C_mRNA	YNL161W_mRNA
YNL158W_mRNA	YDR463W_mRNA	YNR011C_mRNA	YBR164C_mRNA
YIL021W_mRNA	YPL004C_mRNA	YGL099W_mRNA	YNR023W_mRNA
YKL005C_mRNA	YFR028C_mRNA	YKL013C_mRNA	YPL168W_mRNA
YGR203W_mRNA	YBL078C_mRNA	YAL046C_mRNA	YER143W_mRNA
YJR011C_mRNA	YOR238W_mRNA	YIR006C_mRNA	YGL224C_mRNA
YLL041C_mRNA	YBR171W_mRNA	YER177W_mRNA	YOR014W_mRNA
YNL167C_mRNA	YBR139W_mRNA	YGL126W_mRNA	YDR058C_mRNA
YKR092C_mRNA	YPL158C_mRNA	YPL015C_mRNA	YPL144W_mRNA
YML007W_mRNA	YGR143W_mRNA	YBR236C_mRNA	YLR120C_mRNA
YJL159W_mRNA	YLR231C_mRNA	YDR294C_mRNA	YIL151C_mRNA
YGR081C_mRNA	YPL227C_mRNA	YMR212C_mRNA	YLR373C_mRNA
YDR296W_mRNA	YER174C_mRNA	YNR048W_mRNA	YLR009W_mRNA
YDL052C_mRNA	YDR519W_mRNA	YPR183W_mRNA	YPR089W_mRNA
YPL048W_mRNA	YBL052C_mRNA	YPL233W_mRNA	YMR029C_mRNA
YDR463W_mRNA	YDL075W_mRNA	YBR038W_mRNA	YLR006C_mRNA
YPL004C_mRNA	YBR011C_mRNA	YJL143W_mRNA	YMR090W_mRNA
YFR028C_mRNA	YML093W_mRNA	YOL094C_mRNA	YHR137W_mRNA
YBL078C_mRNA	YKR083C_mRNA	YDR365C_mRNA	YPL017C_mRNA
YOR238W_mRNA	YDL160C_mRNA	YKR049C_mRNA	YDL191W_mRNA
YBR171W_mRNA	YPR032W_mRNA	YGR057C_mRNA	YJL080C_mRNA
YBR139W_mRNA	YJL051W_mRNA	YER182W_mRNA	YDR122W_mRNA
YPL158C_mRNA	YPR198W_mRNA	YMR290C_mRNA	YKR045C_mRNA
YGR143W_mRNA	YNL101W_mRNA	YDL223C_mRNA	YDR056C_mRNA
YLR231C_mRNA	YPL006W_mRNA	YFR044C_mRNA	YJR089W_mRNA
YPL227C_mRNA	YGR271C-A_mRNA	YER069W_mRNA	YDR129C_mRNA
YER174C_mRNA	YML112W_mRNA	YGL041W-A_mRNA	YER006W_mRNA
YDR519W_mRNA	YDR245W_mRNA	YIL128W_mRNA	YNL160W_mRNA
YBL052C_mRNA	YAL051W_mRNA	YOR231W_mRNA	YNL106C_mRNA
YDL075W_mRNA	YLR248W_mRNA	YKL160W_mRNA	YMR132C_mRNA
YBR011C_mRNA	YLL052C_mRNA	YBR090C_mRNA	YGL100W_mRNA
YML093W_mRNA	YJL091C_mRNA	YOL119C_mRNA	YEL029C_mRNA
YKR083C_mRNA	YOL142W_mRNA	YPL059W_mRNA	YKL213C_mRNA
YDL160C_mRNA	YDR255C_mRNA	YHR012W_mRNA	YDR103W_mRNA
YPR032W_mRNA	YER014W_mRNA	YDR353W_mRNA	YDL072C_mRNA
YJL051W_mRNA	YMR188C_mRNA	YMR159C_mRNA	YNR008W_mRNA
YPR198W_mRNA	YGR277C_mRNA	YBR221C_mRNA	YKR006C_mRNA
YNL101W_mRNA	YPR057W_mRNA	YLR346C_mRNA	YLR172C_mRNA
YPL006W_mRNA	YNR057C_mRNA	YJL184W_mRNA	YFR043C_mRNA
YGR271C-A_mRNA	YJR140C_mRNA	YBL018C_mRNA	YOR115C_mRNA
YML112W_mRNA	YKR003W_mRNA	YBR237W_mRNA	YGL019W_mRNA
YDR245W_mRNA	YBR160W_mRNA	YGL111W_mRNA	YBL011W_mRNA
YAL051W_mRNA	YGR007W_mRNA	YBL038W_mRNA	YEL052W_mRNA
YLR248W_mRNA	YJL142C_mRNA	YDR524C_mRNA	YGL253W_mRNA
YLL052C_mRNA	YHR203C_mRNA	YJL095W_mRNA	YLR167W_mRNA
YJL091C_mRNA	YHR206W_mRNA	YJL145W_mRNA	YPR119W_mRNA
YOL142W_mRNA	YJR097W_mRNA	YBR149W_mRNA	YLR354C_mRNA
YDR255C_mRNA	YHR029C_mRNA	YNL158W_mRNA	YOL078W_mRNA
YER014W_mRNA	YDR326C_mRNA	YHR002W_mRNA	YDL156W_mRNA
YMR188C_mRNA	YBR288C_mRNA	YIL021W_mRNA	YPL067C_mRNA
YLR240W_mRNA	YJR083C_mRNA	YKL005C_mRNA	YML117W_mRNA
YGR277C_mRNA	YEL019C_mRNA	YGR203W_mRNA	YNL003C_mRNA
YPR057W_mRNA	YNL208W_mRNA	YJR011C_mRNA	YPL211W_mRNA
YNR057C_mRNA	YNL076W_mRNA	YLL041C_mRNA	YDL047W_mRNA
YJR140C_mRNA	YKL045W_mRNA	YNL167C_mRNA	YJL196C_mRNA
YKR003W_mRNA	YIL138C_mRNA	YEL062W_mRNA	YNR011C_mRNA
YBR160W_mRNA	YPR102C_mRNA	YKR092C_mRNA	YGL099W_mRNA
YGR007W_mRNA	YPL266W_mRNA	YML007W_mRNA	YKL013C_mRNA
YJL142C_mRNA	YPR073C_mRNA	YJL159W_mRNA	YAL046C_mRNA
YHR203C_mRNA	YMR309C_mRNA	YGR081C_mRNA	YIR006C_mRNA
YHR206W_mRNA	YIL103W_mRNA	YDR296W_mRNA	YER177W_mRNA
YJR097W_mRNA	YFR041C_mRNA	YDL052C_mRNA	YGL126W_mRNA
YHR029C_mRNA	YGL250W_mRNA	YPL048W_mRNA	YPL015C_mRNA
YDR326C_mRNA	YER032W_mRNA	YDR463W_mRNA	YBR236C_mRNA
YBR288C_mRNA	YPL219W_mRNA	YPL004C_mRNA	YDR294C_mRNA
YJR083C_mRNA	YNL007C_mRNA	YFR028C_mRNA	YMR212C_mRNA
YEL019C_mRNA	YGR021W_mRNA	YBL078C_mRNA	YNR048W_mRNA
YNL208W_mRNA	YJR030C_mRNA	YOR238W_mRNA	YPR183W_mRNA
YNL076W_mRNA	YHR057C_mRNA	YBR171W_mRNA	YPL233W_mRNA
YKL045W_mRNA	YGL130W_mRNA	YBR139W_mRNA	YBR038W_mRNA
YIL138C_mRNA	YOR188W_mRNA	YPL158C_mRNA	YJL143W_mRNA
YPR102C_mRNA	YOR273C_mRNA	YGR143W_mRNA	YOL094C_mRNA
YPL266W_mRNA	YLR245C_mRNA	YLR231C_mRNA	YDR365C_mRNA
YPR073C_mRNA	YHR037W_mRNA	YPL227C_mRNA	YKR049C_mRNA
YMR309C_mRNA	YPR162C_mRNA	YER174C_mRNA	YGR057C_mRNA
YIL103W_mRNA	YPR125W_mRNA	YBL005W_mRNA	YER182W_mRNA
YFR041C_mRNA	YGR129W_mRNA	YDR519W_mRNA	YMR290C_mRNA
YGL250W_mRNA	YBL035C_mRNA	YBL052C_mRNA	YDL223C_mRNA
YER032W_mRNA	YGL036W_mRNA	YDL075W_mRNA	YFR044C_mRNA
YPL219W_mRNA	YOL020W_mRNA	YBR011C_mRNA	YDL105W_mRNA
YNL007C_mRNA	YGR204W_mRNA	YML093W_mRNA	YER069W_mRNA
YGR021W_mRNA	YMR117C_mRNA	YKR083C_mRNA	YIL128W_mRNA
YJR030C_mRNA	YDL137W_mRNA	YDL160C_mRNA	YGL041W-A_mRNA
YHR057C_mRNA	YKL087C_mRNA	YPR032W_mRNA	YOR231W_mRNA
YGL130W_mRNA	YKL021C_mRNA	YPR198W_mRNA	YKL160W_mRNA
YOR188W_mRNA	YPR189W_mRNA	YNL101W_mRNA	YOL119C_mRNA
YOR273C_mRNA	YHL030W_mRNA	YPL006W_mRNA	YBR090C_mRNA
