si-Ctrl-1	si-Ctrl-2	si-eIF5A-1	si-eIF5A-2
YNL079C_mRNA	YPL138C_mRNA	YGR156W_mRNA	YOL142W_mRNA
YPR174C_mRNA	YOL114C_mRNA	YJL165C_mRNA	YJR015W_mRNA
YBL008W_mRNA	YKR084C_mRNA	YGR186W_mRNA	YEL044W_mRNA
YPR122W_mRNA	YKL189W_mRNA	YDL076C_mRNA	YJL145W_mRNA
YNR055C_mRNA	YHR067W_mRNA	YLR048W_mRNA	YMR185W_mRNA
YGL233W_mRNA	YPL146C_mRNA	YLR448W_mRNA	YOL065C_mRNA
YER101C_mRNA	YDR186C_mRNA	YGR205W_mRNA	YEL046C_mRNA
YPR104C_mRNA	YJR074W_mRNA	YJL206C_mRNA	YKL205W_mRNA
YPL232W_mRNA	YLR414C_mRNA	YOL122C_mRNA	YOR298C-A_mRNA
YNL071W_mRNA	YPL038W_mRNA	YDL161W_mRNA	YHL031C_mRNA
YLR292C_mRNA	YFR021W_mRNA	YNL328C_mRNA	YOR266W_mRNA
YDR370C_mRNA	YKL017C_mRNA	YFL037W_mRNA	YBR074W_mRNA
YNL330C_mRNA	YDL113C_mRNA	YKL218C_mRNA	YOR116C_mRNA
YDR510W_mRNA	YMR197C_mRNA	YBR202W_mRNA	YDR465C_mRNA
YKL196C_mRNA	YLR386W_mRNA	YNL241C_mRNA	YGR214W_mRNA
YPL138C_mRNA	YPL119C_mRNA	YGL190C_mRNA	YER142C_mRNA
YOL114C_mRNA	YMR294W_mRNA	YGL111W_mRNA	YOL043C_mRNA
YKR084C_mRNA	YJL010C_mRNA	YOL121C_mRNA	YJL197W_mRNA
YKL189W_mRNA	YLR259C_mRNA	YLR393W_mRNA	YDR277C_mRNA
YPL146C_mRNA	YJR139C_mRNA	YGL211W_mRNA	YHR205W_mRNA
YDR186C_mRNA	YGR094W_mRNA	YOR148C_mRNA	YLR175W_mRNA
YJR074W_mRNA	YIL091C_mRNA	YHR169W_mRNA	YLR128W_mRNA
YLR414C_mRNA	YBR195C_mRNA	YDR485C_mRNA	YDL020C_mRNA
YPL038W_mRNA	YKL168C_mRNA	YJL059W_mRNA	YDL035C_mRNA
YFR021W_mRNA	YGR271C-A_mRNA	YGL142C_mRNA	YLR193C_mRNA
YKL017C_mRNA	YKL186C_mRNA	YLR347C_mRNA	YJL002C_mRNA
YDL113C_mRNA	YGR143W_mRNA	YOL143C_mRNA	YJR131W_mRNA
YMR197C_mRNA	YJR094C_mRNA	YDR032C_mRNA	YBR179C_mRNA
YLR386W_mRNA	YLR059C_mRNA	YMR222C_mRNA	YOR175C_mRNA
YPL119C_mRNA	YER088C_mRNA	YGR068C_mRNA	YDR132C_mRNA
YMR294W_mRNA	YAL051W_mRNA	YHR024C_mRNA	YNL139C_mRNA
YJL010C_mRNA	YJL076W_mRNA	YDR429C_mRNA	YGR175C_mRNA
YLR259C_mRNA	YHL003C_mRNA	YCR059C_mRNA	YJL116C_mRNA
YJR139C_mRNA	YDR415C_mRNA	YOR158W_mRNA	YIR007W_mRNA
YGR094W_mRNA	YDR326C_mRNA	YLR098C_mRNA	YDL093W_mRNA
YIL091C_mRNA	YJL023C_mRNA	YGR035C_mRNA	YNL111C_mRNA
YBR195C_mRNA	YLR324W_mRNA	YLR153C_mRNA	YPL059W_mRNA
YKL168C_mRNA	YGR042W_mRNA	YDL046W_mRNA	YMR167W_mRNA
YGR271C-A_mRNA	YOR026W_mRNA	YMR161W_mRNA	YMR262W_mRNA
YKL186C_mRNA	YDR459C_mRNA	YDR140W_mRNA	YNL261W_mRNA
YGR143W_mRNA	YPL002C_mRNA	YDR081C_mRNA	YML070W_mRNA
YJR094C_mRNA	YOR375C_mRNA	YEL062W_mRNA	YGR156W_mRNA
YLR059C_mRNA	YLR256W_mRNA	YPL065W_mRNA	YJL165C_mRNA
YER088C_mRNA	YEL071W_mRNA	YHR023W_mRNA	YGR186W_mRNA
YAL051W_mRNA	YPR057W_mRNA	YPL176C_mRNA	YDL076C_mRNA
YJL076W_mRNA	YLR203C_mRNA	YNL079C_mRNA	YLR048W_mRNA
YHL003C_mRNA	YGR152C_mRNA	YPR174C_mRNA	YLR448W_mRNA
YDR415C_mRNA	YDR195W_mRNA	YBL008W_mRNA	YGR205W_mRNA
YDR326C_mRNA	YOR294W_mRNA	YPR122W_mRNA	YJL206C_mRNA
YLR224W_mRNA	YFR043C_mRNA	YNR055C_mRNA	YOL122C_mRNA
YJL023C_mRNA	YOR127W_mRNA	YGL233W_mRNA	YDL161W_mRNA
YLR324W_mRNA	YLL012W_mRNA	YER101C_mRNA	YNL328C_mRNA
YGR042W_mRNA	YNL258C_mRNA	YPR104C_mRNA	YFL037W_mRNA
YOR026W_mRNA	YFR016C_mRNA	YPL232W_mRNA	YKL218C_mRNA
YDR459C_mRNA	YLR055C_mRNA	YNL071W_mRNA	YBR202W_mRNA
YPL002C_mRNA	YHL013C_mRNA	YDR499W_mRNA	YNL241C_mRNA
YOR375C_mRNA	YLR186W_mRNA	YLR292C_mRNA	YGL190C_mRNA
YLR256W_mRNA	YPR155C_mRNA	YDR370C_mRNA	YGL111W_mRNA
YEL071W_mRNA	YLR396C_mRNA	YNL330C_mRNA	YOL121C_mRNA
YPR057W_mRNA	YNR023W_mRNA	YDR510W_mRNA	YLR393W_mRNA
YLR203C_mRNA	YHR149C_mRNA	YKL196C_mRNA	YGL211W_mRNA
YGR152C_mRNA	YOL124C_mRNA	YNL042W_mRNA	YOR148C_mRNA
YDR195W_mRNA	YER008C_mRNA	YPL138C_mRNA	YHR169W_mRNA
YOR294W_mRNA	YGL080W_mRNA	YOL114C_mRNA	YDR485C_mRNA
YFR043C_mRNA	YDR213W_mRNA	YKR084C_mRNA	YJL059W_mRNA
YOR127W_mRNA	YLL061W_mRNA	YKL189W_mRNA	YGL142C_mRNA
YLL012W_mRNA	YGR295C_mRNA	YHR067W_mRNA	YLR347C_mRNA
YNL258C_mRNA	YLR359W_mRNA	YPL146C_mRNA	YOL143C_mRNA
YFR016C_mRNA	YNL199C_mRNA	YDR186C_mRNA	YDR032C_mRNA
YLR055C_mRNA	YJL170C_mRNA	YJR074W_mRNA	YMR222C_mRNA
YHL013C_mRNA	YOR340C_mRNA	YLR414C_mRNA	YGR068C_mRNA
YLR186W_mRNA	YLR150W_mRNA	YPL038W_mRNA	YHR024C_mRNA
YPR155C_mRNA	YML021C_mRNA	YFR021W_mRNA	YDR429C_mRNA
YLR396C_mRNA	YKL069W_mRNA	YKL017C_mRNA	YCR059C_mRNA
YNR023W_mRNA	YKL190W_mRNA	YDL113C_mRNA	YOR158W_mRNA
YHR149C_mRNA	YJR005W_mRNA	YMR197C_mRNA	YLR098C_mRNA
YOL124C_mRNA	YBR212W_mRNA	YLR386W_mRNA	YGR035C_mRNA
YER008C_mRNA	YDR155C_mRNA	YPL119C_mRNA	YLR153C_mRNA
YGL080W_mRNA	YKL090W_mRNA	YKR009C_mRNA	YDL046W_mRNA
YDR213W_mRNA	YDR388W_mRNA	YMR294W_mRNA	YMR161W_mRNA
YLL061W_mRNA	YNL325C_mRNA	YJL010C_mRNA	YDR140W_mRNA
YGR295C_mRNA	YDR477W_mRNA	YLR259C_mRNA	YDR081C_mRNA
YLR359W_mRNA	YHR215W_mRNA	YJR139C_mRNA	YEL062W_mRNA
YNL199C_mRNA	YHR135C_mRNA	YGR094W_mRNA	YPL065W_mRNA
YJL170C_mRNA	YER166W_mRNA	YIR014W_mRNA	YHR023W_mRNA
YOR340C_mRNA	YDR531W_mRNA	YIL091C_mRNA	YPL176C_mRNA
YLR150W_mRNA	YHL026C_mRNA	YBR195C_mRNA	YNL079C_mRNA
YML021C_mRNA	YJL052W_mRNA	YKL168C_mRNA	YPR174C_mRNA
YKL069W_mRNA	YNL195C_mRNA	YGR271C-A_mRNA	YPR122W_mRNA
YKL190W_mRNA	YDR068W_mRNA	YKL186C_mRNA	YNR055C_mRNA
YJR005W_mRNA	YKL172W_mRNA	YGR143W_mRNA	YGL233W_mRNA
YBR212W_mRNA	YOR201C_mRNA	YJR094C_mRNA	YER101C_mRNA
YDR155C_mRNA	YAL053W_mRNA	YLR267W_mRNA	YPR104C_mRNA
YKL090W_mRNA	YGR142W_mRNA	YLR059C_mRNA	YPL232W_mRNA
YDR388W_mRNA	YGR194C_mRNA	YER088C_mRNA	YNL071W_mRNA
YNL325C_mRNA	YLR276C_mRNA	YAL051W_mRNA	YDR499W_mRNA
YDR477W_mRNA	YOL030W_mRNA	YJL076W_mRNA	YLR292C_mRNA
YHR215W_mRNA	YPL234C_mRNA	YHL003C_mRNA	YDR370C_mRNA
YHR135C_mRNA	YLR443W_mRNA	YDR415C_mRNA	YNL330C_mRNA
YER166W_mRNA	YMR002W_mRNA	YDR326C_mRNA	YDR510W_mRNA
YDR531W_mRNA	YDR342C_mRNA	YLR224W_mRNA	YKL196C_mRNA
YHL026C_mRNA	YGL221C_mRNA	YJL023C_mRNA	YNL042W_mRNA
YJL052W_mRNA	YPL262W_mRNA	YLR324W_mRNA	YPL138C_mRNA
YNL195C_mRNA	YOR238W_mRNA	YGR042W_mRNA	YOL114C_mRNA
YDR068W_mRNA	YNL322C_mRNA	YDR459C_mRNA	YKR084C_mRNA
YKL172W_mRNA	YKL104C_mRNA	YPL002C_mRNA	YKL189W_mRNA
YOR201C_mRNA	YMR173W-A_mRNA	YOR375C_mRNA	YHR067W_mRNA
YAL053W_mRNA	YHR042W_mRNA	YLR256W_mRNA	YPL146C_mRNA
YGR142W_mRNA	YCL032W_mRNA	YEL071W_mRNA	YDR186C_mRNA
YGR194C_mRNA	YHR086W_mRNA	YPR057W_mRNA	YJR074W_mRNA
YLR276C_mRNA	YMR165C_mRNA	YLR203C_mRNA	YLR414C_mRNA
YOL030W_mRNA	YLR328W_mRNA	YGR152C_mRNA	YPL038W_mRNA
YPL234C_mRNA	YER026C_mRNA	YDR195W_mRNA	YFR021W_mRNA
YLR443W_mRNA	YLR176C_mRNA	YOR294W_mRNA	YKL017C_mRNA
YMR002W_mRNA	YMR134W_mRNA	YFR043C_mRNA	YDL113C_mRNA
YDR342C_mRNA	YPR175W_mRNA	YLL012W_mRNA	YMR197C_mRNA
YGL221C_mRNA	YOL061W_mRNA	YNL258C_mRNA	YLR386W_mRNA
YPL262W_mRNA	YJR084W_mRNA	YFR016C_mRNA	YPL119C_mRNA
YOR238W_mRNA	YMR189W_mRNA	YLR055C_mRNA	YKR009C_mRNA
YNL322C_mRNA	YDR303C_mRNA	YHL013C_mRNA	YMR294W_mRNA
YKL104C_mRNA	YMR213W_mRNA	YLR186W_mRNA	YJL010C_mRNA
YMR173W-A_mRNA	YLR105C_mRNA	YPR155C_mRNA	YLR259C_mRNA
YHR042W_mRNA	YKL040C_mRNA	YLR396C_mRNA	YJR139C_mRNA
YCL032W_mRNA	YCR060W_mRNA	YNR023W_mRNA	YGR094W_mRNA
YHR086W_mRNA	YPR191W_mRNA	YHR149C_mRNA	YIR014W_mRNA
YMR165C_mRNA	YMR274C_mRNA	YOL124C_mRNA	YIL091C_mRNA
YLR328W_mRNA	YDR020C_mRNA	YBR114W_mRNA	YBR195C_mRNA
YER026C_mRNA	YJL218W_mRNA	YER008C_mRNA	YKL168C_mRNA
YLR176C_mRNA	YMR240C_mRNA	YGL080W_mRNA	YGR271C-A_mRNA
YMR134W_mRNA	YGL115W_mRNA	YDR213W_mRNA	YKL186C_mRNA
YPR175W_mRNA	YDL017W_mRNA	YGR295C_mRNA	YGR143W_mRNA
YOL061W_mRNA	YPL177C_mRNA	YNL199C_mRNA	YJR094C_mRNA
YJR084W_mRNA	YLR058C_mRNA	YLR359W_mRNA	YLR267W_mRNA
YMR189W_mRNA	YAL038W_mRNA	YJL170C_mRNA	YLR059C_mRNA
YDR303C_mRNA	YBR094W_mRNA	YOR340C_mRNA	YER088C_mRNA
YMR213W_mRNA	YOR191W_mRNA	YLR150W_mRNA	YAL051W_mRNA
YLR105C_mRNA	YHR098C_mRNA	YML021C_mRNA	YJL076W_mRNA
YKL040C_mRNA	YKL213C_mRNA	YOR177C_mRNA	YHL003C_mRNA
YCR060W_mRNA	YGR136W_mRNA	YKL069W_mRNA	YDR415C_mRNA
YPR191W_mRNA	YMR108W_mRNA	YKL190W_mRNA	YDR326C_mRNA
YMR274C_mRNA	YPL163C_mRNA	YJR005W_mRNA	YLR224W_mRNA
YDR020C_mRNA	YCR009C_mRNA	YBR212W_mRNA	YJL023C_mRNA
YJL218W_mRNA	YKL073W_mRNA	YDR155C_mRNA	YLR324W_mRNA
YMR240C_mRNA	YOR085W_mRNA	YKL090W_mRNA	YGR042W_mRNA
YGL115W_mRNA	YGR005C_mRNA	YDR388W_mRNA	YOR026W_mRNA
YEL025C_mRNA	YFR049W_mRNA	YNL325C_mRNA	YDR459C_mRNA
YDL017W_mRNA	YLR018C_mRNA	YDR477W_mRNA	YPL002C_mRNA
YPL177C_mRNA	YIL043C_mRNA	YJL132W_mRNA	YOR375C_mRNA
YLR058C_mRNA	YLR216C_mRNA	YEL045C_mRNA	YLR256W_mRNA
YAL038W_mRNA	YJR123W_mRNA	YHR135C_mRNA	YEL071W_mRNA
YBR094W_mRNA	YBR112C_mRNA	YER166W_mRNA	YPR057W_mRNA
YOR191W_mRNA	YPR154W_mRNA	YDR531W_mRNA	YLR203C_mRNA
YHR098C_mRNA	YDL188C_mRNA	YJL052W_mRNA	YGR152C_mRNA
YKL213C_mRNA	YNL075W_mRNA	YNL195C_mRNA	YDR195W_mRNA
YGR136W_mRNA	YJL030W_mRNA	YDR068W_mRNA	YOR294W_mRNA
YMR108W_mRNA	YKL119C_mRNA	YPR184W_mRNA	YFR043C_mRNA
YPL163C_mRNA	YOR315W_mRNA	YKL172W_mRNA	YOR127W_mRNA
YCR009C_mRNA	YDR088C_mRNA	YGR110W_mRNA	YLL012W_mRNA
YKL073W_mRNA	YIL019W_mRNA	YOR201C_mRNA	YNL258C_mRNA
YOR085W_mRNA	YDL105W_mRNA	YGR142W_mRNA	YFR016C_mRNA
YGR005C_mRNA	YMR234W_mRNA	YAL053W_mRNA	YLR055C_mRNA
YFR049W_mRNA	YGL003C_mRNA	YGR194C_mRNA	YHL013C_mRNA
YLR018C_mRNA	YLR228C_mRNA	YLR276C_mRNA	YLR186W_mRNA
YIL043C_mRNA	YPL043W_mRNA	YOL030W_mRNA	YPR155C_mRNA
YLR216C_mRNA	YDL086W_mRNA	YPL234C_mRNA	YLR396C_mRNA
YJR123W_mRNA	YDL106C_mRNA	YLR443W_mRNA	YNR023W_mRNA
YBR112C_mRNA	YCR095C_mRNA	YMR002W_mRNA	YHR149C_mRNA
YPR154W_mRNA	YOR020C_mRNA	YGL221C_mRNA	YOL124C_mRNA
YDL188C_mRNA	YAL016W_mRNA	YPL262W_mRNA	YBR114W_mRNA
YNL075W_mRNA	YCR004C_mRNA	YOR238W_mRNA	YER008C_mRNA
YJL030W_mRNA	YFL046W_mRNA	YNL322C_mRNA	YGL080W_mRNA
YKL119C_mRNA	YKL148C_mRNA	YKL104C_mRNA	YDR213W_mRNA
YOR315W_mRNA	YPL045W_mRNA	YMR173W-A_mRNA	YLL061W_mRNA
YDR088C_mRNA	YHR003C_mRNA	YHR042W_mRNA	YGR295C_mRNA
YIL019W_mRNA	YER052C_mRNA	YCL032W_mRNA	YLR359W_mRNA
YDL105W_mRNA	YNL046W_mRNA	YHR086W_mRNA	YNL199C_mRNA
YMR234W_mRNA	YMR260C_mRNA	YMR165C_mRNA	YJL170C_mRNA
YGL003C_mRNA	YBL095W_mRNA	YLR328W_mRNA	YOR340C_mRNA
YLR228C_mRNA	YOL115W_mRNA	YER026C_mRNA	YLR150W_mRNA
YPL043W_mRNA	YJL155C_mRNA	YKL133C_mRNA	YML021C_mRNA
YDL086W_mRNA	YGR032W_mRNA	YLR176C_mRNA	YKL069W_mRNA
YDL106C_mRNA	YDR501W_mRNA	YMR134W_mRNA	YKL190W_mRNA
YCR095C_mRNA	YPL094C_mRNA	YOL061W_mRNA	YJR005W_mRNA
YOR020C_mRNA	YFL034C-B_mRNA	YJR084W_mRNA	YBR212W_mRNA
YAL016W_mRNA	YLR196W_mRNA	YNL279W_mRNA	YDR155C_mRNA
YCR004C_mRNA	YGL213C_mRNA	YMR189W_mRNA	YKL090W_mRNA
YFL046W_mRNA	YKR035W-A_mRNA	YDR303C_mRNA	YDR388W_mRNA
YKL148C_mRNA	YOL020W_mRNA	YMR213W_mRNA	YNL325C_mRNA
YPL045W_mRNA	YHR074W_mRNA	YLR105C_mRNA	YDR477W_mRNA
YHR003C_mRNA	YDL065C_mRNA	YKL040C_mRNA	YJL132W_mRNA
YER052C_mRNA	YNL183C_mRNA	YCR060W_mRNA	YHR215W_mRNA
YNL046W_mRNA	YMR311C_mRNA	YPR191W_mRNA	YEL045C_mRNA
YMR260C_mRNA	YCR026C_mRNA	YMR274C_mRNA	YHR135C_mRNA
YBL095W_mRNA	YER025W_mRNA	YDR020C_mRNA	YER166W_mRNA
YOL115W_mRNA	YDR235W_mRNA	YJL218W_mRNA	YDR531W_mRNA
YJL155C_mRNA	YCR042C_mRNA	YMR240C_mRNA	YJL052W_mRNA
YGR032W_mRNA	YGL053W_mRNA	YGL115W_mRNA	YNL195C_mRNA
YDR501W_mRNA	YNR028W_mRNA	YDL017W_mRNA	YDR068W_mRNA
YPL094C_mRNA	YOR383C_mRNA	YPL177C_mRNA	YPR184W_mRNA
YFL034C-B_mRNA	YDR439W_mRNA	YLR058C_mRNA	YKL172W_mRNA
YLR196W_mRNA	YLR382C_mRNA	YAL038W_mRNA	YGR110W_mRNA
YGL213C_mRNA	YBR084C-A_mRNA	YBR094W_mRNA	YOR201C_mRNA
YKR035W-A_mRNA	YNL282W_mRNA	YOR191W_mRNA	YGR142W_mRNA
YOL020W_mRNA	YFL048C_mRNA	YHR098C_mRNA	YAL053W_mRNA
YHR074W_mRNA	YDR202C_mRNA	YKL213C_mRNA	YGR194C_mRNA
YDL065C_mRNA	YPL115C_mRNA	YGR136W_mRNA	YLR276C_mRNA
YNL183C_mRNA	YMR205C_mRNA	YMR108W_mRNA	YOL030W_mRNA
YMR311C_mRNA	YGL237C_mRNA	YPL163C_mRNA	YPL234C_mRNA
YCR026C_mRNA	YIR004W_mRNA	YCR009C_mRNA	YMR002W_mRNA
YER025W_mRNA	YGL256W_mRNA	YKL073W_mRNA	YGL221C_mRNA
YDR235W_mRNA	YPR035W_mRNA	YOR085W_mRNA	YPL262W_mRNA
YCR042C_mRNA	YOL151W_mRNA	YGR005C_mRNA	YOR238W_mRNA
YNR028W_mRNA	YGL087C_mRNA	YFR049W_mRNA	YNL322C_mRNA
YOR383C_mRNA	YHR111W_mRNA	YLR018C_mRNA	YKL104C_mRNA
YLR382C_mRNA	YJL062W_mRNA	YIL043C_mRNA	YMR173W-A_mRNA
YBR084C-A_mRNA	YDL111C_mRNA	YLR216C_mRNA	YHR042W_mRNA
YNL282W_mRNA	YDL209C_mRNA	YJR123W_mRNA	YCL032W_mRNA
YFL048C_mRNA	YCR054C_mRNA	YBR112C_mRNA	YHR086W_mRNA
YDR202C_mRNA	YIL104C_mRNA	YPR154W_mRNA	YMR165C_mRNA
YPL115C_mRNA	YPR173C_mRNA	YDL188C_mRNA	YLR328W_mRNA
YMR205C_mRNA	YGL232W_mRNA	YNL075W_mRNA	YER026C_mRNA
YGL237C_mRNA	YER112W_mRNA	YJL030W_mRNA	YKL133C_mRNA
YIR004W_mRNA	YPR124W_mRNA	YKL119C_mRNA	YLR176C_mRNA
YGL256W_mRNA	YDR151C_mRNA	YDR088C_mRNA	YMR134W_mRNA
YPR035W_mRNA	YOR276W_mRNA	YIL019W_mRNA	YOL061W_mRNA
YOL151W_mRNA	YLR078C_mRNA	YMR234W_mRNA	YJR084W_mRNA
YGL087C_mRNA	YOR106W_mRNA	YGL003C_mRNA	YMR189W_mRNA
YHR111W_mRNA	YHR103W_mRNA	YLR228C_mRNA	YDR303C_mRNA
YJL062W_mRNA	YBL057C_mRNA	YPL043W_mRNA	YMR213W_mRNA
YDL111C_mRNA	YIL050W_mRNA	YDL086W_mRNA	YLR105C_mRNA
YDL209C_mRNA	YNL217W_mRNA	YDL106C_mRNA	YKL040C_mRNA
YCR054C_mRNA	YNL181W_mRNA	YCR095C_mRNA	YCR060W_mRNA
YIL104C_mRNA	YLR131C_mRNA	YOR020C_mRNA	YPR191W_mRNA
YPR173C_mRNA	YHR043C_mRNA	YAL016W_mRNA	YMR274C_mRNA
YGL232W_mRNA	YKL096W_mRNA	YCR004C_mRNA	YDR020C_mRNA
YER112W_mRNA	YLR225C_mRNA	YEL041W_mRNA	YJL218W_mRNA
YPR124W_mRNA	YKL008C_mRNA	YKL148C_mRNA	YMR240C_mRNA
YDR151C_mRNA	YJR056C_mRNA	YFL046W_mRNA	YGL115W_mRNA
YOR276W_mRNA	YDR432W_mRNA	YPL045W_mRNA	YEL025C_mRNA
YLR078C_mRNA	YDR368W_mRNA	YHR003C_mRNA	YPL177C_mRNA
YOR106W_mRNA	YBR269C_mRNA	YER052C_mRNA	YLR058C_mRNA
YHR103W_mRNA	YCL036W_mRNA	YNL046W_mRNA	YAL038W_mRNA
YBL057C_mRNA	YGR095C_mRNA	YMR260C_mRNA	YBR094W_mRNA
YIL050W_mRNA	YDR407C_mRNA	YBL095W_mRNA	YOR191W_mRNA
YNL217W_mRNA	YLR129W_mRNA	YOL115W_mRNA	YHR098C_mRNA
YNL181W_mRNA	YNL137C_mRNA	YKL123W_mRNA	YKL213C_mRNA
YLR131C_mRNA	YBR189W_mRNA	YJL155C_mRNA	YGR136W_mRNA
YHR043C_mRNA	YOR271C_mRNA	YGR032W_mRNA	YMR108W_mRNA
YKL096W_mRNA	YNL153C_mRNA	YPL094C_mRNA	YPL163C_mRNA
YLR225C_mRNA	YGR116W_mRNA	YFL034C-B_mRNA	YCR009C_mRNA
YKL008C_mRNA	YMR135C_mRNA	YLR196W_mRNA	YKL073W_mRNA
YJR056C_mRNA	YMR110C_mRNA	YGL213C_mRNA	YOR085W_mRNA
YDR432W_mRNA	YBR003W_mRNA	YKR035W-A_mRNA	YGR005C_mRNA
YDR368W_mRNA	YPL041C_mRNA	YOL020W_mRNA	YFR049W_mRNA
YBR269C_mRNA	YDR074W_mRNA	YHR074W_mRNA	YLR018C_mRNA
YCL036W_mRNA	YIL123W_mRNA	YBL005W_mRNA	YIL043C_mRNA
YGR095C_mRNA	YNL087W_mRNA	YDL065C_mRNA	YLR216C_mRNA
YDR407C_mRNA	YNR007C_mRNA	YNL183C_mRNA	YJR123W_mRNA
YLR129W_mRNA	YJL162C_mRNA	YMR311C_mRNA	YBR112C_mRNA
YNL137C_mRNA	YOL042W_mRNA	YCR026C_mRNA	YPR154W_mRNA
YBR189W_mRNA	YPL079W_mRNA	YER025W_mRNA	YDL188C_mRNA
YOR271C_mRNA	YOR004W_mRNA	YDR235W_mRNA	YNL075W_mRNA
YNL153C_mRNA	YMR211W_mRNA	YCR042C_mRNA	YJL030W_mRNA
YGR116W_mRNA	YNL278W_mRNA	YNR028W_mRNA	YKL119C_mRNA
YMR135C_mRNA	YHR191C_mRNA	YOR383C_mRNA	YDR088C_mRNA
YMR110C_mRNA	YPR061C_mRNA	YDR439W_mRNA	YIL019W_mRNA
YBR003W_mRNA	YLR178C_mRNA	YBR084C-A_mRNA	YDL105W_mRNA
YPL041C_mRNA	YJL146W_mRNA	YNL282W_mRNA	YMR234W_mRNA
YDR074W_mRNA	YHR162W_mRNA	YEL073C_mRNA	YGL003C_mRNA
YIL123W_mRNA	YFR038W_mRNA	YFL048C_mRNA	YLR228C_mRNA
YNL087W_mRNA	YFR031C_mRNA	YDR202C_mRNA	YPL043W_mRNA
YNR007C_mRNA	YDR127W_mRNA	YPL115C_mRNA	YDL086W_mRNA
YJL162C_mRNA	YPR060C_mRNA	YMR205C_mRNA	YDL106C_mRNA
YOL042W_mRNA	YGL035C_mRNA	YGL237C_mRNA	YCR095C_mRNA
YPL079W_mRNA	YBR255C-A_mRNA	YIR004W_mRNA	YOR020C_mRNA
YOR004W_mRNA	YAR002C-A_mRNA	YPR035W_mRNA	YAL016W_mRNA
YMR211W_mRNA	YER035W_mRNA	YOL151W_mRNA	YCR004C_mRNA
YNL278W_mRNA	YDR497C_mRNA	YGL087C_mRNA	YEL041W_mRNA
YHR191C_mRNA	YFR002W_mRNA	YHR111W_mRNA	YKL148C_mRNA
YPR061C_mRNA	YDR097C_mRNA	YJL062W_mRNA	YFL046W_mRNA
YLR178C_mRNA	YJR052W_mRNA	YDL111C_mRNA	YPL045W_mRNA
YJL146W_mRNA	YMR177W_mRNA	YDL209C_mRNA	YHR003C_mRNA
YHR162W_mRNA	YML056C_mRNA	YCR054C_mRNA	YER052C_mRNA
YFR038W_mRNA	YBL055C_mRNA	YIL104C_mRNA	YNL046W_mRNA
YFR031C_mRNA	YJL128C_mRNA	YPR173C_mRNA	YMR260C_mRNA
YDR127W_mRNA	YPL125W_mRNA	YGL232W_mRNA	YBL095W_mRNA
YPR060C_mRNA	YGL148W_mRNA	YER112W_mRNA	YOL115W_mRNA
YGL035C_mRNA	YER022W_mRNA	YPR124W_mRNA	YKL123W_mRNA
YBR255C-A_mRNA	YGL241W_mRNA	YDR151C_mRNA	YJL155C_mRNA
YAR002C-A_mRNA	YLR134W_mRNA	YOR276W_mRNA	YDR501W_mRNA
YER035W_mRNA	YOR251C_mRNA	YLR078C_mRNA	YPL094C_mRNA
YDR497C_mRNA	YAL020C_mRNA	YOR106W_mRNA	YFL034C-B_mRNA
YFR002W_mRNA	YML095C_mRNA	YHR103W_mRNA	YLR196W_mRNA
YDR097C_mRNA	YMR100W_mRNA	YBL057C_mRNA	YGL213C_mRNA
YJR052W_mRNA	YLR168C_mRNA	YIL050W_mRNA	YKR035W-A_mRNA
YMR177W_mRNA	YDR409W_mRNA	YNL217W_mRNA	YOL020W_mRNA
YML056C_mRNA	YPR179C_mRNA	YNL181W_mRNA	YHR074W_mRNA
YBL055C_mRNA	YOL073C_mRNA	YLR131C_mRNA	YBL005W_mRNA
YJL128C_mRNA	YER048C_mRNA	YHR043C_mRNA	YDL065C_mRNA
YPL125W_mRNA	YAL019W_mRNA	YKL096W_mRNA	YNL183C_mRNA
YGL148W_mRNA	YPL150W_mRNA	YLR225C_mRNA	YMR311C_mRNA
YER022W_mRNA	YLR226W_mRNA	YKL008C_mRNA	YCR026C_mRNA
YGL241W_mRNA	YKL098W_mRNA	YJR056C_mRNA	YER025W_mRNA
YLR134W_mRNA	YIL153W_mRNA	YDR432W_mRNA	YDR235W_mRNA
YOR251C_mRNA	YDR422C_mRNA	YDR368W_mRNA	YCR042C_mRNA
YAL020C_mRNA	YHR099W_mRNA	YBR240C_mRNA	YNR028W_mRNA
YML095C_mRNA	YHL023C_mRNA	YBR269C_mRNA	YOR383C_mRNA
YMR100W_mRNA	YCL028W_mRNA	YCL036W_mRNA	YDR439W_mRNA
YLR168C_mRNA	YLL039C_mRNA	YGR095C_mRNA	YLR382C_mRNA
YDR409W_mRNA	YGR121C_mRNA	YDR407C_mRNA	YBR084C-A_mRNA
YPR179C_mRNA	YJR136C_mRNA	YLR129W_mRNA	YNL282W_mRNA
YOL073C_mRNA	YDR180W_mRNA	YNL137C_mRNA	YEL073C_mRNA
YER048C_mRNA	YIR037W_mRNA	YBR189W_mRNA	YFL048C_mRNA
YAL019W_mRNA	YJR010W_mRNA	YOR271C_mRNA	YDR202C_mRNA
YLR226W_mRNA	YKL034W_mRNA	YNL153C_mRNA	YPL115C_mRNA
YIL153W_mRNA	YJR040W_mRNA	YGR116W_mRNA	YMR205C_mRNA
YKL098W_mRNA	YKL128C_mRNA	YMR135C_mRNA	YGL237C_mRNA
